id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
20780311,106863782,Manhattan,Washington Heights,40.85148,-73.9301,Entire home/apt,175,2,2,0.09,1,0
30416267,15377463,Brooklyn,Bedford-Stuyvesant,40.68525,-73.93159,Private room,65,2,0,0.0,1,0
30070126,4968673,Manhattan,Upper East Side,40.76831,-73.95929,Entire home/apt,200,5,2,0.68,1,71
35268730,19303369,Queens,Elmhurst,40.74066,-73.87755,Private room,32,30,0,0.0,37,0
21648513,2347173,Manhattan,Upper East Side,40.78217,-73.94844,Entire home/apt,150,6,17,1.13,1,0
8275331,32379616,Bronx,Williamsbridge,40.88301,-73.85452,Private room,65,5,17,0.4,2,123
36038093,234010972,Queens,East Elmhurst,40.75888,-73.87889,Entire home/apt,120,1,0,0.0,1,264
6946479,204472,Brooklyn,South Slope,40.66672,-73.98462,Entire home/apt,250,3,2,0.04,1,0
7712022,3256433,Manhattan,Nolita,40.72276,-73.99314,Entire home/apt,350,60,10,0.22,7,0
22277233,105018962,Brooklyn,Bedford-Stuyvesant,40.68379,-73.92932,Private room,45,3,1,0.05,2,0
30485423,137358866,Queens,Sunnyside,40.73983,-73.92175,Private room,42,30,0,0.0,103,63
27929993,138923178,Manhattan,Hell's Kitchen,40.76383,-73.98922,Entire home/apt,280,2,28,2.83,1,147
20964409,105828086,Brooklyn,Flatbush,40.64104,-73.96337,Private room,45,2,45,2.06,4,17
7174361,37579015,Manhattan,Hell's Kitchen,40.75788,-73.99223,Private room,250,2,17,0.37,5,130
30175190,226688121,Brooklyn,Bedford-Stuyvesant,40.68504,-73.91699,Entire home/apt,175,1,16,3.97,1,9
21365379,14482375,Brooklyn,Greenpoint,40.72205,-73.94229,Private room,150,4,5,0.24,3,0
16348791,101132948,Manhattan,West Village,40.73726,-74.00085,Entire home/apt,2590,1,8,0.41,1,361
34940602,263282580,Brooklyn,Bedford-Stuyvesant,40.69593,-73.93503,Private room,60,2,2,1.25,2,171
2660538,13617251,Brooklyn,Williamsburg,40.70844,-73.95191,Entire home/apt,94,2,0,0.0,1,0
12737192,20557896,Manhattan,Harlem,40.82322,-73.94002,Private room,50,20,0,0.0,1,42
13489789,1678704,Brooklyn,Bedford-Stuyvesant,40.69285,-73.92849,Private room,50,1,42,2.1,3,102
20281546,52251632,Manhattan,Morningside Heights,40.80711,-73.95826,Entire home/apt,114,1,1,0.04,1,0
24756679,56051614,Brooklyn,Prospect Heights,40.67388,-73.96709,Entire home/apt,128,3,13,0.99,1,2
10101097,5073789,Brooklyn,Williamsburg,40.7184,-73.95359,Entire home/apt,500,2,111,2.92,1,88
30293824,2079332,Manhattan,Upper West Side,40.79855,-73.9717,Entire home/apt,75,1,16,2.13,1,5
22339218,154258141,Brooklyn,Bushwick,40.68683,-73.91692,Private room,60,2,41,2.46,10,362
35005637,219517861,Manhattan,Upper East Side,40.76277,-73.96317,Entire home/apt,160,29,0,0.0,327,311
3888469,8834412,Bronx,Longwood,40.81321,-73.90259,Private room,100,3,2,0.22,2,207
3838056,4091348,Brooklyn,Williamsburg,40.71241,-73.9653,Entire home/apt,450,4,0,0.0,1,0
9575089,48966726,Brooklyn,Crown Heights,40.66996,-73.94989,Entire home/apt,160,2,35,0.9,1,8
25688649,1557774,Brooklyn,Bedford-Stuyvesant,40.68425,-73.9567,Entire home/apt,140,5,27,2.12,1,0
22109528,161519048,Manhattan,Murray Hill,40.7487,-73.98123,Entire home/apt,250,4,0,0.0,1,0
35416674,252886317,Manhattan,Theater District,40.75962,-73.98512,Entire home/apt,489,3,4,4.0,1,167
35257168,967133,Brooklyn,Bedford-Stuyvesant,40.68213,-73.9538,Private room,75,4,0,0.0,1,38
34949120,259013161,Queens,Woodside,40.74302,-73.90287,Entire home/apt,150,1,3,1.91,2,155
35147457,264689880,Brooklyn,Vinegar Hill,40.70344,-73.9839,Entire home/apt,350,3,0,0.0,1,51
7237763,1762355,Brooklyn,Brooklyn Heights,40.6947,-73.99304,Entire home/apt,250,7,11,0.24,1,225
12806356,8416362,Queens,Long Island City,40.74321,-73.95533,Entire home/apt,260,21,17,0.46,1,42
12763385,9784153,Brooklyn,Clinton Hill,40.68752,-73.9618,Private room,99,3,0,0.0,1,0
20901715,1961411,Manhattan,Harlem,40.80672,-73.94648,Entire home/apt,200,4,2,0.09,1,0
14234046,18762580,Manhattan,Financial District,40.70885,-74.01074,Entire home/apt,200,30,0,0.0,1,87
4885595,25134822,Queens,Astoria,40.77029,-73.92493,Entire home/apt,99,1,38,0.74,2,263
23764185,12243051,Manhattan,Financial District,40.70747,-74.00436,Entire home/apt,222,29,0,0.0,96,241
13742783,80463005,Brooklyn,Flatbush,40.63316,-73.96606,Entire home/apt,120,2,48,1.36,1,53
7788565,26377263,Brooklyn,Bushwick,40.70468,-73.91935,Private room,47,30,0,0.0,43,257
1382607,6245535,Brooklyn,Carroll Gardens,40.68298,-73.99171,Entire home/apt,259,1,2,0.04,1,0
5816151,29650513,Brooklyn,Bedford-Stuyvesant,40.69363,-73.9607,Private room,90,30,47,0.92,6,323
23582566,109327526,Queens,Astoria,40.76509,-73.91026,Entire home/apt,135,2,57,3.52,1,0
21121441,152339773,Manhattan,Chelsea,40.74083,-74.00349,Entire home/apt,195,5,0,0.0,1,0
30747260,28821748,Brooklyn,Sunset Park,40.64098,-74.01061,Private room,30,10,1,0.16,1,0
3131756,2213809,Brooklyn,Bedford-Stuyvesant,40.68176,-73.92883,Entire home/apt,149,2,225,3.7,1,254
13424903,65942440,Manhattan,Lower East Side,40.71754,-73.9868,Shared room,50,1,0,0.0,1,0
27096053,203650630,Brooklyn,Coney Island,40.5721,-73.99712,Private room,290,1,1,0.75,1,364
34039320,201757076,Queens,Briarwood,40.71167,-73.81812,Entire home/apt,111,1,9,3.7,3,223
22251884,16897284,Manhattan,Tribeca,40.71813,-74.00538,Entire home/apt,325,1,35,1.84,1,141
27458304,56283770,Manhattan,Upper East Side,40.76515,-73.96662,Entire home/apt,185,30,0,0.0,6,123
1313711,7120328,Brooklyn,Prospect-Lefferts Gardens,40.65833,-73.94819,Entire home/apt,151,1,173,2.36,1,213
16640455,27102828,Brooklyn,Bedford-Stuyvesant,40.68693,-73.94579,Entire home/apt,50,3,0,0.0,1,0
8014811,42320409,Brooklyn,Williamsburg,40.7076,-73.94072,Entire home/apt,87,1,3,0.07,1,0
29652691,204852306,Brooklyn,Bedford-Stuyvesant,40.67817,-73.93198,Shared room,35,15,0,0.0,14,0
20017161,602131,Brooklyn,Prospect-Lefferts Gardens,40.65985,-73.96169,Entire home/apt,69,3,11,0.46,1,7
35642484,268135013,Brooklyn,Bushwick,40.69463,-73.92707,Entire home/apt,475,1,1,1.0,6,9
13330638,11724504,Brooklyn,Bushwick,40.69903,-73.91722,Private room,40,4,1,0.03,1,0
28736904,4443863,Manhattan,Hell's Kitchen,40.76419,-73.98949,Entire home/apt,325,1,59,6.48,1,180
12886345,31757138,Manhattan,West Village,40.73009,-74.00222,Private room,93,1,0,0.0,1,0
26756446,201203968,Brooklyn,Williamsburg,40.7127,-73.94034,Private room,62,2,64,5.35,2,26
30388313,107434423,Manhattan,Kips Bay,40.74528,-73.97948,Entire home/apt,352,30,0,0.0,232,268
17088382,420399,Manhattan,Upper East Side,40.77158,-73.95786,Private room,80,5,3,0.15,2,50
31696775,151557263,Queens,Astoria,40.76333,-73.91187,Private room,45,2,13,2.57,1,53
24906924,14396470,Manhattan,Chinatown,40.71694,-74.00076,Entire home/apt,150,3,0,0.0,1,0
5232121,3339701,Queens,Ditmars Steinway,40.77776,-73.91612,Private room,55,1,90,1.72,4,310
22514661,28248849,Manhattan,East Village,40.72181,-73.98146,Entire home/apt,149,3,1,0.06,1,0
9458704,49015331,Manhattan,Hell's Kitchen,40.76037,-73.99016,Entire home/apt,240,2,64,1.68,2,262
22060142,2717905,Brooklyn,Carroll Gardens,40.67832,-73.99803,Private room,130,2,2,0.19,1,179
13712179,45924792,Brooklyn,Brooklyn Heights,40.69027,-73.99418,Entire home/apt,111,4,2,0.05,1,0
23054329,16963843,Brooklyn,Bushwick,40.69842,-73.92378,Private room,50,5,14,0.88,2,0
23373453,23089194,Brooklyn,Williamsburg,40.71536,-73.94058,Private room,69,5,6,0.51,1,0
21812347,1155050,Manhattan,Chinatown,40.71572,-73.99114,Entire home/apt,299,2,80,4.01,1,199
19081224,133239401,Bronx,Bronxdale,40.85168,-73.86659,Entire home/apt,100,7,0,0.0,1,180
3143596,3323488,Brooklyn,Bedford-Stuyvesant,40.68452,-73.95535,Entire home/apt,145,2,119,1.96,2,218
15553994,14676072,Manhattan,Gramercy,40.73626,-73.98104,Entire home/apt,180,3,0,0.0,1,0
9839263,3250450,Queens,Astoria,40.76036,-73.924,Private room,39,18,0,0.0,18,310
23156950,172130647,Queens,Jackson Heights,40.74879,-73.88342,Private room,59,1,24,1.43,1,5
19296720,135136607,Manhattan,West Village,40.73697,-74.00223,Entire home/apt,152,2,29,1.17,1,0
16614713,109667882,Brooklyn,South Slope,40.66489,-73.9805,Private room,80,2,35,1.16,1,88
18960386,132219056,Brooklyn,Bedford-Stuyvesant,40.69091,-73.93667,Private room,39,2,65,2.57,2,223
7497370,39268020,Manhattan,Upper East Side,40.77673,-73.95078,Private room,100,1,7,0.2,1,0
21868427,24559343,Brooklyn,Greenpoint,40.72133,-73.94903,Entire home/apt,135,2,7,0.36,1,2
6507084,23772724,Manhattan,East Harlem,40.79726,-73.9329,Entire home/apt,100,30,12,0.25,15,342
13961209,83183600,Brooklyn,Fort Greene,40.69626,-73.97276,Entire home/apt,90,3,5,0.14,1,0
17529216,7920086,Manhattan,East Harlem,40.7865,-73.94406,Private room,74,16,7,0.28,3,0
23352462,38121779,Brooklyn,Gravesend,40.60687,-73.98349,Private room,62,1,0,0.0,1,0
1166339,3496628,Manhattan,Upper West Side,40.78571,-73.97149,Entire home/apt,239,4,3,0.04,1,184
13799109,76596461,Queens,Queens Village,40.70975,-73.73347,Private room,85,1,5,0.14,1,89
26520,51038,Brooklyn,Clinton Hill,40.68698,-73.96572,Private room,125,2,19,0.2,6,250
10677426,41474488,Manhattan,Greenwich Village,40.7276,-74.00075,Entire home/apt,200,2,47,1.14,1,205
19857613,1132004,Manhattan,East Village,40.73022,-73.98623,Entire home/apt,125,5,2,0.08,1,0
19162648,10015055,Brooklyn,South Slope,40.6646,-73.98184,Private room,119,2,94,4.09,1,279
7199464,21651082,Manhattan,Upper West Side,40.78487,-73.97816,Private room,68,6,1,0.02,1,0
22277333,25769776,Brooklyn,Prospect-Lefferts Gardens,40.65616,-73.95676,Entire home/apt,64,2,4,0.21,1,0
2115773,514261,Brooklyn,South Slope,40.66639,-73.98706,Private room,120,7,0,0.0,3,0
2985678,1720071,Brooklyn,Sunset Park,40.65841,-73.99664,Entire home/apt,135,2,133,2.19,1,296
5482031,8817100,Manhattan,Washington Heights,40.8434,-73.94139,Entire home/apt,200,2,0,0.0,1,0
23748601,477787,Brooklyn,Bedford-Stuyvesant,40.68352,-73.92009,Entire home/apt,112,2,48,3.04,1,0
27063173,7615002,Manhattan,East Village,40.72527,-73.98338,Private room,100,1,33,2.8,2,1
27237539,205031545,Manhattan,Midtown,40.75434,-73.96569,Entire home/apt,699,3,3,0.46,49,164
18228187,123580100,Queens,Flushing,40.76417,-73.83008,Private room,45,1,94,3.48,2,62
20052107,9215302,Brooklyn,Prospect-Lefferts Gardens,40.65558,-73.956,Entire home/apt,90,2,6,0.26,1,0
6421335,6680071,Manhattan,Chinatown,40.71489,-73.99168,Private room,80,5,1,0.02,1,0
4152752,21546973,Manhattan,Hell's Kitchen,40.76444,-73.98965,Private room,103,1,394,6.79,1,237
5172992,23386756,Brooklyn,Williamsburg,40.70792,-73.94602,Private room,40,6,0,0.0,1,0
18944834,5295202,Manhattan,Upper East Side,40.76387,-73.9618,Private room,115,2,42,1.69,1,38
21601631,16674870,Brooklyn,Williamsburg,40.70632,-73.94978,Entire home/apt,102,3,0,0.0,1,0
107630,306739,Brooklyn,Greenpoint,40.72911,-73.95493,Entire home/apt,175,3,248,2.53,3,274
28043195,8814258,Queens,South Ozone Park,40.67324,-73.7957,Shared room,34,5,2,0.23,7,365
4572225,14768898,Manhattan,Morningside Heights,40.80747,-73.9603,Entire home/apt,145,1,12,0.21,1,0
12522024,10665495,Manhattan,East Village,40.72626,-73.9894,Entire home/apt,199,4,3,0.08,1,0
29964754,22175061,Queens,Forest Hills,40.72104,-73.85391,Private room,89,2,13,1.73,2,24
4347579,22568643,Manhattan,Flatiron District,40.73956,-73.98774,Entire home/apt,2000,7,0,0.0,1,0
22770831,15534068,Queens,Richmond Hill,40.70379,-73.8187,Private room,50,7,14,1.03,1,93
29659447,152395213,Queens,Astoria,40.76332,-73.92478,Private room,80,5,16,2.0,1,29
33560762,252855885,Bronx,Fordham,40.86255,-73.90059,Private room,42,1,2,1.82,1,332
20614043,147339774,Brooklyn,Crown Heights,40.66978,-73.94454,Entire home/apt,184,2,40,1.78,1,0
13527740,2548974,Brooklyn,Williamsburg,40.7186,-73.95427,Entire home/apt,325,5,2,0.07,1,0
29731583,13466647,Brooklyn,Carroll Gardens,40.68333,-73.99831,Entire home/apt,155,3,8,1.06,1,0
5406167,22189723,Queens,Ridgewood,40.70696,-73.91155,Private room,49,2,49,0.95,2,303
22175249,161919000,Brooklyn,Sheepshead Bay,40.58568,-73.93536,Private room,85,3,0,0.0,1,0
29491140,910677,Brooklyn,Prospect Heights,40.68014,-73.96539,Entire home/apt,150,8,12,1.54,1,34
19702498,5421054,Brooklyn,Bushwick,40.70766,-73.92169,Entire home/apt,175,5,8,0.34,1,0
31838338,179679,Brooklyn,Williamsburg,40.71144,-73.95576,Entire home/apt,175,2,4,0.99,3,14
27420805,718630,Queens,Long Island City,40.74583,-73.95363,Entire home/apt,150,3,2,0.32,1,3
30815605,2582762,Brooklyn,Fort Greene,40.69301,-73.97128,Entire home/apt,220,14,0,0.0,1,31
7987209,42154621,Manhattan,Theater District,40.7566,-73.98329,Entire home/apt,1195,3,109,2.37,1,264
2194382,11192207,Manhattan,Upper West Side,40.78731,-73.97805,Entire home/apt,300,2,2,0.06,1,0
19212378,133785513,Brooklyn,Bedford-Stuyvesant,40.6921,-73.93746,Private room,110,1,150,5.99,4,85
2217398,11312158,Manhattan,Kips Bay,40.74262,-73.97945,Entire home/apt,1500,1,0,0.0,1,0
25265496,22935245,Brooklyn,Bedford-Stuyvesant,40.69168,-73.95397,Entire home/apt,145,21,1,0.08,1,25
15625579,76104209,Manhattan,Upper East Side,40.75954,-73.96099,Entire home/apt,163,30,0,0.0,33,364
22654987,9246334,Brooklyn,Crown Heights,40.67521,-73.93996,Private room,70,7,0,0.0,1,365
10386936,53471415,Brooklyn,Williamsburg,40.71141,-73.95155,Private room,1002,365,10,0.25,1,365
31894643,27547703,Brooklyn,Brooklyn Heights,40.69712,-73.99307,Entire home/apt,110,2,2,0.53,1,0
4936694,2439175,Brooklyn,Bedford-Stuyvesant,40.69147,-73.94113,Private room,65,4,180,3.37,1,6
5640394,240584,Brooklyn,Bushwick,40.7001,-73.93602,Entire home/apt,100,3,28,0.54,1,0
30540323,55403309,Manhattan,East Village,40.7249,-73.98174,Entire home/apt,240,3,1,0.16,2,0
19161964,107704855,Manhattan,Morningside Heights,40.8107,-73.95842,Private room,60,1,1,0.05,1,0
20316497,131826530,Bronx,Riverdale,40.88667,-73.91494,Private room,600,2,0,0.0,3,269
17240729,40511252,Brooklyn,Williamsburg,40.70585,-73.9531,Private room,52,30,4,0.17,3,294
21587326,113805886,Manhattan,Upper East Side,40.77736,-73.95156,Entire home/apt,200,31,2,0.29,33,325
11223328,36656552,Manhattan,Lower East Side,40.71894,-73.99293,Entire home/apt,229,2,147,3.9,3,283
33069555,248714625,Queens,East Elmhurst,40.75985,-73.88233,Shared room,70,1,1,0.41,1,89
30892407,230868224,Queens,Richmond Hill,40.70279,-73.82576,Entire home/apt,61,2,32,4.71,1,75
26099303,27966935,Brooklyn,Williamsburg,40.71033,-73.9647,Private room,100,28,20,1.62,1,309
34082053,141146473,Brooklyn,Prospect-Lefferts Gardens,40.66248,-73.95407,Entire home/apt,90,2,4,2.11,1,27
29649727,17076157,Manhattan,Chinatown,40.71859,-73.9958,Private room,85,4,5,1.35,1,0
7258864,2662538,Brooklyn,Williamsburg,40.71563,-73.95737,Private room,84,1,204,4.24,1,319
7572103,39699925,Manhattan,Chinatown,40.71379,-73.99112,Entire home/apt,170,3,39,0.85,1,19
5173154,26756453,Brooklyn,Bedford-Stuyvesant,40.68833,-73.94329,Private room,70,1,0,0.0,1,0
32503099,3104336,Brooklyn,Bushwick,40.70094,-73.93013,Private room,35,90,0,0.0,1,326
5562420,1693243,Brooklyn,Williamsburg,40.71544,-73.94771,Entire home/apt,450,5,137,2.63,1,226
35483911,191009021,Manhattan,Upper West Side,40.77119,-73.98769,Entire home/apt,250,3,1,1.0,1,14
17887871,122513490,Brooklyn,Greenpoint,40.72158,-73.94578,Entire home/apt,175,3,71,2.67,1,20
30929920,56394959,Queens,Arverne,40.58847,-73.79102,Private room,300,2,3,0.47,1,133
19532448,57501710,Manhattan,Upper East Side,40.77059,-73.95522,Entire home/apt,200,4,7,0.29,1,0
22673257,5079985,Manhattan,Midtown,40.76334,-73.98257,Entire home/apt,165,2,4,0.24,1,188
30376805,11773839,Manhattan,Chinatown,40.71446,-73.99112,Private room,95,2,5,0.8,1,2
12874443,8534626,Brooklyn,Greenpoint,40.72083,-73.95401,Entire home/apt,150,2,3,0.08,1,0
25885192,89886720,Manhattan,Upper East Side,40.78029,-73.95252,Entire home/apt,125,10,4,0.34,1,9
8053664,1112829,Brooklyn,Bushwick,40.70011,-73.92119,Private room,40,5,1,0.02,1,0
15854348,102731382,Manhattan,Chinatown,40.71454,-73.99271,Entire home/apt,300,7,58,1.79,1,36
2332880,11915544,Brooklyn,Prospect-Lefferts Gardens,40.65747,-73.95798,Entire home/apt,250,5,7,0.11,1,195
22102113,88547794,Queens,Astoria,40.76717,-73.90994,Private room,55,7,7,0.49,1,365
13384425,43242084,Brooklyn,Prospect-Lefferts Gardens,40.656,-73.95851,Entire home/apt,128,2,2,2.0,1,133
24019172,9263105,Staten Island,New Brighton,40.64393,-74.09312,Private room,40,30,1,1.0,2,71
18120094,24594940,Manhattan,East Village,40.72177,-73.98286,Private room,100,5,8,0.3,1,128
24537721,12243051,Manhattan,Chelsea,40.7409,-73.99596,Entire home/apt,255,29,0,0.0,96,296
34337805,7505535,Queens,Ridgewood,40.70513,-73.901,Private room,149,1,0,0.0,1,180
26171844,196088317,Manhattan,Upper East Side,40.76505,-73.95824,Private room,85,10,54,4.34,2,2
12559933,68082818,Brooklyn,Bedford-Stuyvesant,40.68288,-73.93526,Private room,50,2,1,0.03,1,0
21635457,157430725,Brooklyn,Bushwick,40.6994,-73.93367,Entire home/apt,120,1,94,5.03,3,240
33738412,254320440,Manhattan,Hell's Kitchen,40.75823,-73.99066,Entire home/apt,300,3,8,3.33,1,54
19030149,182461,Queens,Ozone Park,40.67488,-73.85568,Entire home/apt,110,3,81,3.33,2,9
577824,2841374,Brooklyn,Crown Heights,40.6772,-73.9506,Private room,80,7,10,0.48,1,365
32240870,1646988,Brooklyn,Windsor Terrace,40.65302,-73.97357,Private room,50,2,1,1.0,1,0
31144697,232784693,Manhattan,Midtown,40.75376,-73.96669,Entire home/apt,350,3,10,1.86,1,207
14381060,65354277,Brooklyn,Bushwick,40.69918,-73.91316,Private room,45,2,5,0.14,1,0
33434235,251865256,Manhattan,Morningside Heights,40.80485,-73.96319,Private room,87,1,8,2.5,1,365
28952972,91757655,Manhattan,Midtown,40.7656,-73.98,Private room,450,3,0,0.0,1,339
13782533,15700083,Queens,Maspeth,40.71609,-73.9025,Private room,30,20,0,0.0,1,0
6528040,25168888,Manhattan,Harlem,40.82119,-73.95773,Private room,65,4,37,0.76,3,196
204833,903686,Brooklyn,Williamsburg,40.7093,-73.9497,Private room,100,6,8,0.09,1,249
5345293,27700855,Brooklyn,Brooklyn Heights,40.69165,-73.99764,Entire home/apt,300,2,62,1.19,1,274
16519154,19480727,Brooklyn,Williamsburg,40.71013,-73.96517,Entire home/apt,175,5,6,0.21,1,0
24161365,2497606,Brooklyn,Bushwick,40.68261,-73.90714,Private room,45,6,1,0.08,1,0
20008527,138515591,Manhattan,East Harlem,40.80305,-73.9403,Private room,51,30,2,0.38,4,262
30418156,24346280,Manhattan,Midtown,40.75294,-73.97105,Private room,70,5,1,0.22,1,0
25948942,131236711,Manhattan,Lower East Side,40.71026,-73.98738,Private room,80,1,11,0.85,1,0
29440688,89120831,Manhattan,Chelsea,40.7487,-73.99678,Private room,100,1,42,5.06,1,23
20913,79402,Brooklyn,Williamsburg,40.70984,-73.95775,Entire home/apt,100,5,168,1.57,1,0
19360560,43604044,Queens,Whitestone,40.78081,-73.82005,Private room,40,2,0,0.0,1,0
28467973,123567556,Brooklyn,Crown Heights,40.67596,-73.93201,Private room,85,1,9,5.4,2,173
26685314,200621725,Brooklyn,Williamsburg,40.71215,-73.94082,Private room,69,2,70,5.79,2,30
30088359,10842596,Manhattan,Morningside Heights,40.80218,-73.95904,Entire home/apt,100,1,24,3.09,1,1
11758988,3150538,Manhattan,Harlem,40.82066,-73.95259,Entire home/apt,225,3,25,0.63,1,0
29518497,222288328,Brooklyn,Bedford-Stuyvesant,40.697,-73.94543,Private room,60,2,10,1.44,2,311
28888037,139879568,Queens,Long Island City,40.76463,-73.93878,Private room,95,1,18,1.91,6,347
18407251,10335937,Queens,Forest Hills,40.72571,-73.84944,Entire home/apt,197,3,24,0.9,1,0
11259934,5440411,Brooklyn,Williamsburg,40.70647,-73.93265,Private room,64,3,10,0.27,1,0
225297,1173599,Manhattan,Midtown,40.74267,-73.98569,Entire home/apt,125,4,3,0.03,1,0
8173559,24982697,Brooklyn,Sunset Park,40.64355,-74.01908,Private room,70,7,13,0.28,2,326
34949052,171495922,Brooklyn,Sunset Park,40.63814,-74.01288,Private room,58,1,1,0.68,4,360
29343523,221071115,Manhattan,Greenwich Village,40.72836,-73.99925,Entire home/apt,300,7,0,0.0,1,80
31084737,107434423,Manhattan,Tribeca,40.71696,-74.00689,Entire home/apt,373,30,0,0.0,232,259
27336951,203169632,Manhattan,Upper East Side,40.77134,-73.95498,Entire home/apt,350,2,24,2.48,1,242
8987285,2948932,Brooklyn,Bushwick,40.69689,-73.93333,Private room,65,2,6,0.13,1,156
34120977,257576232,Brooklyn,Williamsburg,40.70992,-73.94969,Entire home/apt,305,2,14,6.46,1,296
18264659,63417081,Manhattan,Harlem,40.82341,-73.94444,Private room,39,30,3,0.14,8,282
31497697,218352095,Manhattan,Upper East Side,40.78132,-73.94723,Private room,75,4,15,2.66,1,21
15235535,59488330,Brooklyn,Bushwick,40.68687,-73.91564,Private room,40,2,21,0.63,1,185
30006988,19909719,Brooklyn,Greenpoint,40.72203,-73.94709,Entire home/apt,249,7,0,0.0,2,0
3511883,17347754,Brooklyn,Williamsburg,40.71187,-73.93593,Entire home/apt,119,2,10,0.18,1,0
14445183,88945872,Brooklyn,East Flatbush,40.6468,-73.9508,Entire home/apt,100,5,83,2.5,1,31
28531920,6393008,Manhattan,Hell's Kitchen,40.76485,-73.98525,Entire home/apt,471,3,1,0.42,1,188
17236095,113805886,Manhattan,Upper East Side,40.77878,-73.9501,Entire home/apt,180,31,10,0.55,33,331
33585504,113805886,Manhattan,Upper East Side,40.7786,-73.95208,Entire home/apt,206,30,1,1.0,33,311
17665943,119987770,Queens,East Elmhurst,40.76245,-73.87938,Private room,55,1,239,8.58,2,361
35654692,258376648,Manhattan,Murray Hill,40.74673,-73.9792,Entire home/apt,299,6,0,0.0,1,57
